序號,答案
20240713152012,37.22
20240713153012,40.87
20240713154012,44.32
20240713155012,46.87
20240713160012,49.67
20240713161012,53.65
20240713162012,58.46
20240713163012,63.68
20240713164012,68.57
20240713165012,72.67
20240214090013,820.73
20240214091013,784.34
20240214092013,754.32
20240214093013,751.32
20240214094013,788.34
20240214095013,802.94
20240214100013,800.47
20240214101013,815.61
20240214102013,807.01
20240214103013,759.25
20240214104013,668.98
20240214105013,475.97
20240214110013,706.21
20240214111013,675.75
20240214112013,637.53
20240214113013,605.99
20240214114013,564.81
20240214115013,502.93
20240214120013,421.48
20240214121013,327.41
20240214122013,244.73
20240214123013,173.55
20240214124013,110.46
20240214125013,58.44
20240214130013,11.7
20240214131013,37.95
20240214132013,94.67
20240214133013,148.57
20240214134013,175.82
20240214135013,116.36
20240214140013,92.8
20240214141013,26.93
20240214142013,11.68
20240214143013,4.46
20240214144013,1.76
20240214145013,2.31
20240214150013,9.09
20240214151013,16.32
20240214152013,20.21
20240214153013,23.17
20240214154013,26.64
20240214155013,29.88
20240214160013,33.9
20240214161013,38.61
20240214162013,44.83
20240214163013,51.08
20240214164013,56.18
20240214165013,60.07
20240221090013,936.72
20240221091013,773.44
20240221092013,725.22
20240221093013,711.88
20240221094013,768.53
20240221095013,795.62
20240221100013,800.47
20240221101013,815.61
20240221102013,807.01
20240221103013,759.25
20240221104013,668.98
20240221105013,475.97
20240221110013,684.27
20240221111013,660.7
20240221112013,626.97
20240221113013,598.12
20240221114013,558.87
20240221115013,498.74
20240221120013,419.04
20240221121013,325.87
20240221122013,243.64
20240221123013,172.9
20240221124013,110.16
20240221125013,58.34
20240221130013,11.7
20240221131013,37.95
20240221132013,94.67
20240221133013,148.57
20240221134013,175.82
20240221135013,116.36
20240221140013,92.8
20240221141013,26.93
20240221142013,11.68
20240221143013,4.46
20240221144013,1.76
20240221145013,2.31
20240221150013,9.09
20240221151013,16.32
20240221152013,20.21
20240221153013,23.17
20240221154013,26.64
20240221155013,29.88
20240221160013,33.9
20240221161013,38.61
20240221162013,44.83
20240221163013,51.08
20240221164013,56.18
20240221165013,60.07
20240314090013,51.93
20240314091013,199.52
20240314092013,263.92
20240314093013,391.56
20240314094013,536.11
20240314095013,662.3
20240314100013,800.47
20240314101013,815.61
20240314102013,807.01
20240314103013,759.25
20240314104013,668.98
20240314105013,475.97
20240314110013,679.09
20240314111013,657.75
20240314112013,627.29
20240314113013,599.8
20240314114013,561.15
20240314115013,501.38
20240314120013,421.55
20240314121013,327.59
20240314122013,244.55
20240314123013,173.16
20240314124013,110.2
20240314125013,58.3
20240314130013,11.7
20240314131013,37.95
20240314132013,94.67
20240314133013,148.57
20240314134013,175.82
20240314135013,116.36
20240314140013,92.8
20240314141013,26.93
20240314142013,11.68
20240314143013,4.46
20240314144013,1.76
20240314145013,2.31
20240314150013,9.09
20240314151013,16.32
20240314152013,20.21
20240314153013,23.17
20240314154013,26.64
20240314155013,29.88
20240314160013,33.9
20240314161013,38.61
20240314162013,44.83
20240314163013,51.08
20240314164013,56.18
20240314165013,60.07
20240316090013,716.2
20240316091013,575.37
20240316092013,558.44
20240316093013,596.9
20240316094013,695.32
20240316095013,761.33
20240316100013,800.47
20240316101013,815.61
20240316102013,807.01
20240316103013,759.25
20240316104013,668.98
20240316105013,475.97
20240316110013,656.72
20240316111013,637.7
20240316112013,608.87
20240316113013,584.14
20240316114013,547.88
20240316115013,489.75
20240316120013,412.51
20240316121013,322.02
20240316122013,241.61
20240316123013,171.87
20240316124013,109.76
20240316125013,58.22
20240316130013,11.7
20240316131013,37.95
20240316132013,94.67
20240316133013,148.57
20240316134013,175.82
20240316135013,116.36
20240316140013,92.8
20240316141013,26.93
20240316142013,11.68
20240316143013,4.46
20240316144013,1.76
20240316145013,2.31
20240316150013,9.09
20240316151013,16.32
20240316152013,20.21
20240316153013,23.17
20240316154013,26.64
20240316155013,29.88
20240316160013,33.9
20240316161013,38.61
20240316162013,44.83
20240316163013,51.08
20240316164013,56.18
20240316165013,60.07
20240328090013,888.79
20240328091013,637.01
20240328092013,604.61
20240328093013,645.69
20240328094013,728.39
20240328095013,776.64
20240328100013,800.47
20240328101013,815.61
20240328102013,807.01
20240328103013,759.25
20240328104013,668.98
20240328105013,475.97
20240328110013,656.89
20240328111013,639.58
20240328112013,613.06
20240328113013,589.82
20240328114013,554.68
20240328115013,497.5
20240328120013,419.39
20240328121013,326.39
20240328122013,244.1
20240328123013,173.02
20240328124013,110.11
20240328125013,58.26
20240328130013,11.7
20240328131013,37.95
20240328132013,94.67
20240328133013,148.57
20240328134013,175.82
20240328135013,116.36
20240328140013,92.8
20240328141013,26.93
20240328142013,11.68
20240328143013,4.46
20240328144013,1.76
20240328145013,2.31
20240328150013,9.09
20240328151013,16.32
20240328152013,20.21
20240328153013,23.17
20240328154013,26.64
20240328155013,29.88
20240328160013,33.9
20240328161013,38.61
20240328162013,44.83
20240328163013,51.08
20240328164013,56.18
20240328165013,60.07
20240412090013,750.32
20240412091013,502.67
20240412092013,526.4
20240412093013,596.2
20240412094013,694.2
20240412095013,757.19
20240412100013,800.47
20240412101013,815.61
20240412102013,807.01
20240412103013,759.25
20240412104013,668.98
20240412105013,475.97
20240412110013,635.88
20240412111013,622.25
20240412112013,597.17
20240412113013,576.07
20240412114013,542.11
20240412115013,485.99
20240412120013,410.32
20240412121013,320.74
20240412122013,240.94
20240412123013,171.55
20240412124013,109.59
20240412125013,58.13
20240412130013,11.7
20240412131013,37.95
20240412132013,94.67
20240412133013,148.57
20240412134013,175.82
20240412135013,116.36
20240412140013,92.8
20240412141013,26.93
20240412142013,11.68
20240412143013,4.46
20240412144013,1.76
20240412145013,2.31
20240412150013,9.09
20240412151013,16.32
20240412152013,20.21
20240412153013,23.17
20240412154013,26.64
20240412155013,29.88
20240412160013,33.9
20240412161013,38.61
20240412162013,44.83
20240412163013,51.08
20240412164013,56.18
20240412165013,60.07
20240619090013,1249.02
20240619091013,723.08
20240619092013,754.88
20240619093013,701.89
20240619094013,758.44
20240619095013,802.74
20240619100013,800.47
20240619101013,815.61
20240619102013,807.01
20240619103013,759.25
20240619104013,668.98
20240619105013,475.97
20240619110013,728.66
20240619111013,700.58
20240619112013,662.53
20240619113013,629.41
20240619114013,585.27
20240619115013,520.6
20240619120013,434.2
20240619121013,334.94
20240619122013,248.41
20240619123013,175.21
20240619124013,111.09
20240619125013,58.59
20240619130013,11.7
20240619131013,37.95
20240619132013,94.67
20240619133013,148.57
20240619134013,175.82
20240619135013,116.36
20240619140013,92.8
20240619141013,26.93
20240619142013,11.68
20240619143013,4.46
20240619144013,1.76
20240619145013,2.31
20240619150013,9.09
20240619151013,16.32
20240619152013,20.21
20240619153013,23.17
20240619154013,26.64
20240619155013,29.88
20240619160013,33.9
20240619161013,38.61
20240619162013,44.83
20240619163013,51.08
20240619164013,56.18
20240619165013,60.07
20240225090014,3.69
20240225091014,264.76
20240225092014,349.99
20240225093014,447.2
20240225094014,560.02
20240225095014,705.11
20240225100014,816.17
20240225101014,882.32
20240225102014,901.11
20240225103014,854.3
20240225104014,776.8
20240225105014,608.2
20240225110014,687.83
20240225111014,679.65
20240225112014,656.37
20240225113014,637.56
20240225114014,612.24
20240225115014,566.82
20240225120014,504.91
20240225121014,429.93
20240225122014,348.81
20240225123014,276.49
20240225124014,203.97
20240225125014,131.35
20240225130014,62.75
20240225131014,13.57
20240225132014,106.82
20240225133014,210.36
20240225134014,267.29
20240225135014,148.08
20240225140014,145.42
20240225141014,8.74
20240225142014,30.56
20240225143014,47.65
20240225144014,47.67
20240225145014,49.0
20240225150014,32.86
20240225151014,6.67
20240225152014,17.98
20240225153014,39.33
20240225154014,58.38
20240225155014,75.12
20240225160014,90.12
20240225161014,105.94
20240225162014,122.57
20240225163014,138.91
20240225164014,154.91
20240225165014,169.88
20240227090014,234.61
20240227091014,334.52
20240227092014,390.63
20240227093014,492.6
20240227094014,621.2
20240227095014,751.05
20240227100014,816.17
20240227101014,882.32
20240227102014,901.11
20240227103014,854.3
20240227104014,776.8
20240227105014,608.2
20240227110014,702.8
20240227111014,688.55
20240227112014,662.69
20240227113014,642.79
20240227114014,616.97
20240227115014,571.26
20240227120014,508.44
20240227121014,432.42
20240227122014,350.47
20240227123014,277.32
20240227124014,204.28
20240227125014,131.28
20240227130014,62.75
20240227131014,13.57
20240227132014,106.82
20240227133014,210.36
20240227134014,267.29
20240227135014,148.08
20240227140014,145.42
20240227141014,8.74
20240227142014,30.56
20240227143014,47.65
20240227144014,47.67
20240227145014,49.0
20240227150014,32.86
20240227151014,6.67
20240227152014,17.98
20240227153014,39.33
20240227154014,58.38
20240227155014,75.12
20240227160014,90.12
20240227161014,105.94
20240227162014,122.57
20240227163014,138.91
20240227164014,154.91
20240227165014,169.88
20240327090014,143.74
20240327091014,290.88
20240327092014,337.49
20240327093014,428.49
20240327094014,567.38
20240327095014,714.46
20240327100014,816.17
20240327101014,882.32
20240327102014,901.11
20240327103014,854.3
20240327104014,776.8
20240327105014,608.2
20240327110014,679.67
20240327111014,679.12
20240327112014,660.13
20240327113014,643.42
20240327114014,619.24
20240327115014,573.49
20240327120014,510.09
20240327121014,433.68
20240327122014,351.01
20240327123014,277.41
20240327124014,204.16
20240327125014,131.12
20240327130014,62.75
20240327131014,13.57
20240327132014,106.82
20240327133014,210.36
20240327134014,267.29
20240327135014,148.08
20240327140014,145.42
20240327141014,8.74
20240327142014,30.56
20240327143014,47.65
20240327144014,47.67
20240327145014,49.0
20240327150014,32.86
20240327151014,6.67
20240327152014,17.98
20240327153014,39.33
20240327154014,58.38
20240327155014,75.12
20240327160014,90.12
20240327161014,105.94
20240327162014,122.57
20240327163014,138.91
20240327164014,154.91
20240327165014,169.88
20240417090014,1123.4
20240417091014,654.53
20240417092014,545.38
20240417093014,542.16
20240417094014,630.08
20240417095014,741.21
20240417100014,816.17
20240417101014,882.32
20240417102014,901.11
20240417103014,854.3
20240417104014,776.8
20240417105014,608.2
20240417110014,700.52
20240417111014,688.35
20240417112014,662.9
20240417113014,642.9
20240417114014,617.21
20240417115014,571.56
20240417120014,508.69
20240417121014,432.67
20240417122014,350.55
20240417123014,277.3
20240417124014,204.35
20240417125014,131.6
20240417130014,62.75
20240417131014,13.57
20240417132014,106.82
20240417133014,210.36
20240417134014,267.29
20240417135014,148.08
20240417140014,145.42
20240417141014,8.74
20240417142014,30.56
20240417143014,47.65
20240417144014,47.67
20240417145014,49.0
20240417150014,32.86
20240417151014,6.67
20240417152014,17.98
20240417153014,39.33
20240417154014,58.38
20240417155014,75.12
20240417160014,90.12
20240417161014,105.94
20240417162014,122.57
20240417163014,138.91
20240417164014,154.91
20240417165014,169.88
20240517090014,1115.96
20240517091014,596.08
20240517092014,476.23
20240517093014,468.58
20240517094014,574.76
20240517095014,709.48
20240517100014,816.17
20240517101014,882.32
20240517102014,901.11
20240517103014,854.3
20240517104014,776.8
20240517105014,608.2
20240517110014,688.39
20240517111014,682.83
20240517112014,660.24
20240517113014,641.49
20240517114014,616.46
20240517115014,570.67
20240517120014,507.64
20240517121014,431.75
20240517122014,349.8
20240517123014,276.83
20240517124014,204.16
20240517125014,131.51
20240517130014,62.75
20240517131014,13.57
20240517132014,106.82
20240517133014,210.36
20240517134014,267.29
20240517135014,148.08
20240517140014,145.42
20240517141014,8.74
20240517142014,30.56
20240517143014,47.65
20240517144014,47.67
20240517145014,49.0
20240517150014,32.86
20240517151014,6.67
20240517152014,17.98
20240517153014,39.33
20240517154014,58.38
20240517155014,75.12
20240517160014,90.12
20240517161014,105.94
20240517162014,122.57
20240517163014,138.91
20240517164014,154.91
20240517165014,169.88
20240704090014,510.33
20240704091014,33.06
20240704092014,155.63
20240704093014,287.1
20240704094014,452.38
20240704095014,630.57
20240704100014,816.17
20240704101014,882.32
20240704102014,901.11
20240704103014,854.3
20240704104014,776.8
20240704105014,608.2
20240704110014,616.64
20240704111014,624.45
20240704112014,613.0
20240704113014,603.38
20240704114014,586.45
20240704115014,548.94
20240704120014,493.0
20240704121014,422.27
20240704122014,344.18
20240704123014,273.71
20240704124014,202.71
20240704125014,130.85
20240704130014,62.75
20240704131014,13.57
20240704132014,106.82
20240704133014,210.36
20240704134014,267.29
20240704135014,148.08
20240704140014,145.42
20240704141014,8.74
20240704142014,30.56
20240704143014,47.65
20240704144014,47.67
20240704145014,49.0
20240704150014,32.86
20240704151014,6.67
20240704152014,17.98
20240704153014,39.33
20240704154014,58.38
20240704155014,75.12
20240704160014,90.12
20240704161014,105.94
20240704162014,122.57
20240704163014,138.91
20240704164014,154.91
20240704165014,169.88
20240715090014,910.06
20240715091014,405.09
20240715092014,397.49
20240715093014,445.31
20240715094014,561.19
20240715095014,697.77
20240715100014,816.17
20240715101014,882.32
20240715102014,901.11
20240715103014,854.3
20240715104014,776.8
20240715105014,608.2
20240715110014,694.39
20240715111014,683.39
20240715112014,658.86
20240715113014,639.59
20240715114014,614.41
20240715115014,569.43
20240715120014,507.02
20240715121014,431.43
20240715122014,349.67
20240715123014,276.68
20240715124014,203.92
20240715125014,131.23
20240715130014,62.75
20240715131014,13.57
20240715132014,106.82
20240715133014,210.36
20240715134014,267.29
20240715135014,148.08
20240715140014,145.42
20240715141014,8.74
20240715142014,30.56
20240715143014,47.65
20240715144014,47.67
20240715145014,49.0
20240715150014,32.86
20240715151014,6.67
20240715152014,17.98
20240715153014,39.33
20240715154014,58.38
20240715155014,75.12
20240715160014,90.12
20240715161014,105.94
20240715162014,122.57
20240715163014,138.91
20240715164014,154.91
20240715165014,169.88
20240215090015,481.93
20240215091015,600.64
20240215092015,550.43
20240215093015,607.18
20240215094015,679.74
20240215095015,776.35
20240215100015,819.36
20240215101015,886.97
20240215102015,928.75
20240215103015,923.43
20240215104015,842.03
20240215105015,957.39
20240215110015,674.96
20240215111015,826.21
20240215112015,789.26
20240215113015,829.46
20240215114015,826.55
20240215115015,781.48
20240215120015,700.35
20240215121015,599.16
20240215122015,487.58
20240215123015,397.44
20240215124015,305.74
20240215125015,230.94
20240215130015,166.02
20240215131015,109.69
20240215132015,139.38
20240215133015,279.3
20240215134015,367.81
20240215135015,141.24
20240215140015,340.11
20240215141015,158.44
20240215142015,89.37
20240215143015,37.17
20240215144015,18.11
20240215145015,8.3
20240215150015,25.08
20240215151015,45.58
20240215152015,62.44
20240215153015,74.27
20240215154015,80.25
20240215155015,78.15
20240215160015,79.47
20240215161015,83.25
20240215162015,87.21
20240215163015,91.7
20240215164015,96.95
20240215165015,102.48
20240218090015,357.51
20240218091015,473.39
20240218092015,468.02
20240218093015,564.87
20240218094015,659.72
20240218095015,759.56
20240218100015,819.36
20240218101015,886.97
20240218102015,928.75
20240218103015,923.43
20240218104015,842.03
20240218105015,957.39
20240218110015,667.59
20240218111015,821.95
20240218112015,786.2
20240218113015,827.54
20240218114015,825.62
20240218115015,781.23
20240218120015,700.37
20240218121015,599.32
20240218122015,487.69
20240218123015,397.58
20240218124015,305.8
20240218125015,230.97
20240218130015,166.02
20240218131015,109.69
20240218132015,139.38
20240218133015,279.3
20240218134015,367.81
20240218135015,141.24
20240218140015,340.11
20240218141015,158.44
20240218142015,89.37
20240218143015,37.17
20240218144015,18.11
20240218145015,8.3
20240218150015,25.08
20240218151015,45.58
20240218152015,62.44
20240218153015,74.27
20240218154015,80.25
20240218155015,78.15
20240218160015,79.47
20240218161015,83.25
20240218162015,87.21
20240218163015,91.7
20240218164015,96.95
20240218165015,102.48
20240314090015,13.18
20240314091015,271.21
20240314092015,340.42
20240314093015,456.05
20240314094015,609.47
20240314095015,757.69
20240314100015,819.36
20240314101015,886.97
20240314102015,928.75
20240314103015,923.43
20240314104015,842.03
20240314105015,957.39
20240314110015,663.48
20240314111015,814.82
20240314112015,781.97
20240314113015,824.72
20240314114015,823.28
20240314115015,778.56
20240314120015,698.06
20240314121015,597.51
20240314122015,486.59
20240314123015,396.89
20240314124015,305.47
20240314125015,230.88
20240314130015,166.02
20240314131015,109.69
20240314132015,139.38
20240314133015,279.3
20240314134015,367.81
20240314135015,141.24
20240314140015,340.11
20240314141015,158.44
20240314142015,89.37
20240314143015,37.17
20240314144015,18.11
20240314145015,8.3
20240314150015,25.08
20240314151015,45.58
20240314152015,62.44
20240314153015,74.27
20240314154015,80.25
20240314155015,78.15
20240314160015,79.47
20240314161015,83.25
20240314162015,87.21
20240314163015,91.7
20240314164015,96.95
20240314165015,102.48
20240317090015,277.77
20240317091015,464.19
20240317092015,470.13
20240317093015,565.2
20240317094015,675.31
20240317095015,774.15
20240317100015,819.36
20240317101015,886.97
20240317102015,928.75
20240317103015,923.43
20240317104015,842.03
20240317105015,957.39
20240317110015,666.96
20240317111015,822.08
20240317112015,786.51
20240317113015,827.75
20240317114015,825.47
20240317115015,780.72
20240317120015,699.91
20240317121015,598.99
20240317122015,487.54
20240317123015,397.45
20240317124015,305.76
20240317125015,230.94
20240317130015,166.02
20240317131015,109.69
20240317132015,139.38
20240317133015,279.3
20240317134015,367.81
20240317135015,141.24
20240317140015,340.11
20240317141015,158.44
20240317142015,89.37
20240317143015,37.17
20240317144015,18.11
20240317145015,8.3
20240317150015,25.08
20240317151015,45.58
20240317152015,62.44
20240317153015,74.27
20240317154015,80.25
20240317155015,78.15
20240317160015,79.47
20240317161015,83.25
20240317162015,87.21
20240317163015,91.7
20240317164015,96.95
20240317165015,102.48
20240412090015,1099.78
20240412091015,579.17
20240412092015,560.56
20240412093015,589.7
20240412094015,657.48
20240412095015,746.06
20240412100015,819.36
20240412101015,886.97
20240412102015,928.75
20240412103015,923.43
20240412104015,842.03
20240412105015,957.39
20240412110015,661.72
20240412111015,817.98
20240412112015,783.18
20240412113015,825.63
20240412114015,824.99
20240412115015,781.65
20240412120015,701.08
20240412121015,600.16
20240412122015,488.35
20240412123015,398.05
20240412124015,306.09
20240412125015,231.03
20240412130015,166.02
20240412131015,109.69
20240412132015,139.38
20240412133015,279.3
20240412134015,367.81
20240412135015,141.24
20240412140015,340.11
20240412141015,158.44
20240412142015,89.37
20240412143015,37.17
20240412144015,18.11
20240412145015,8.3
20240412150015,25.08
20240412151015,45.58
20240412152015,62.44
20240412153015,74.27
20240412154015,80.25
20240412155015,78.15
20240412160015,79.47
20240412161015,83.25
20240412162015,87.21
20240412163015,91.7
20240412164015,96.95
20240412165015,102.48
20240518090015,854.02
20240518091015,383.41
20240518092015,399.88
20240518093015,498.99
20240518094015,597.44
20240518095015,698.95
20240518100015,819.36
20240518101015,886.97
20240518102015,928.75
20240518103015,923.43
20240518104015,842.03
20240518105015,957.39
20240518110015,650.01
20240518111015,811.64
20240518112015,778.43
20240518113015,822.78
20240518114015,823.31
20240518115015,780.98
20240518120015,700.84
20240518121015,600.08
20240518122015,488.39
20240518123015,398.15
20240518124015,306.18
20240518125015,231.05
20240518130015,166.02
20240518131015,109.69
20240518132015,139.38
20240518133015,279.3
20240518134015,367.81
20240518135015,141.24
20240518140015,340.11
20240518141015,158.44
20240518142015,89.37
20240518143015,37.17
20240518144015,18.11
20240518145015,8.3
20240518150015,25.08
20240518151015,45.58
20240518152015,62.44
20240518153015,74.27
20240518154015,80.25
20240518155015,78.15
20240518160015,79.47
20240518161015,83.25
20240518162015,87.21
20240518163015,91.7
20240518164015,96.95
20240518165015,102.48
20240530090015,1184.75
20240530091015,416.69
20240530092015,366.52
20240530093015,475.13
20240530094015,572.78
20240530095015,682.86
20240530100015,819.36
20240530101015,886.97
20240530102015,928.75
20240530103015,923.43
20240530104015,842.03
20240530105015,957.39
20240530110015,645.15
20240530111015,808.8
20240530112015,776.3
20240530113015,821.4
20240530114015,822.72
20240530115015,780.71
20240530120015,700.62
20240530121015,600.14
20240530122015,488.46
20240530123015,398.2
20240530124015,306.24
20240530125015,231.08
20240530130015,166.02
20240530131015,109.69
20240530132015,139.38
20240530133015,279.3
20240530134015,367.81
20240530135015,141.24
20240530140015,340.11
20240530141015,158.44
20240530142015,89.37
20240530143015,37.17
20240530144015,18.11
20240530145015,8.3
20240530150015,25.08
20240530151015,45.58
20240530152015,62.44
20240530153015,74.27
20240530154015,80.25
20240530155015,78.15
20240530160015,79.47
20240530161015,83.25
20240530162015,87.21
20240530163015,91.7
20240530164015,96.95
20240530165015,102.48
20240605090015,318.18
20240605091015,173.26
20240605092015,219.34
20240605093015,316.14
20240605094015,497.28
20240605095015,645.86
20240605100015,819.36
20240605101015,886.97
20240605102015,928.75
20240605103015,923.43
20240605104015,842.03
20240605105015,957.39
20240605110015,634.73
20240605111015,800.27
20240605112015,769.75
20240605113015,816.02
20240605114015,818.72
20240605115015,778.32
20240605120015,699.32
20240605121015,599.41
20240605122015,488.1
20240605123015,398.08
20240605124015,306.17
20240605125015,231.08
20240605130015,166.02
20240605131015,109.69
20240605132015,139.38
20240605133015,279.3
20240605134015,367.81
20240605135015,141.24
20240605140015,340.11
20240605141015,158.44
20240605142015,89.37
20240605143015,37.17
20240605144015,18.11
20240605145015,8.3
20240605150015,25.08
20240605151015,45.58
20240605152015,62.44
20240605153015,74.27
20240605154015,80.25
20240605155015,78.15
20240605160015,79.47
20240605161015,83.25
20240605162015,87.21
20240605163015,91.7
20240605164015,96.95
20240605165015,102.48
20240704090015,1111.0
20240704091015,443.71
20240704092015,386.56
20240704093015,395.21
20240704094015,488.56
20240704095015,606.97
20240704100015,819.36
20240704101015,886.97
20240704102015,928.75
20240704103015,923.43
20240704104015,842.03
20240704105015,957.39
20240704110015,639.55
20240704111015,804.78
20240704112015,773.07
20240704113015,819.04
20240704114015,820.86
20240704115015,779.85
20240704120015,700.14
20240704121015,600.05
20240704122015,488.43
20240704123015,398.27
20240704124015,306.28
20240704125015,231.11
20240704130015,166.02
20240704131015,109.69
20240704132015,139.38
20240704133015,279.3
20240704134015,367.81
20240704135015,141.24
20240704140015,340.11
20240704141015,158.44
20240704142015,89.37
20240704143015,37.17
20240704144015,18.11
20240704145015,8.3
20240704150015,25.08
20240704151015,45.58
20240704152015,62.44
20240704153015,74.27
20240704154015,80.25
20240704155015,78.15
20240704160015,79.47
20240704161015,83.25
20240704162015,87.21
20240704163015,91.7
20240704164015,96.95
20240704165015,102.48
20240316090016,244.24
20240316091016,94.66
20240316092016,177.2
20240316093016,222.61
20240316094016,330.06
20240316095016,461.61
20240316100016,546.19
20240316101016,624.54
20240316102016,674.5
20240316103016,690.34
20240316104016,643.92
20240316105016,640.43
20240316110016,391.15
20240316111016,534.94
20240316112016,530.9
20240316113016,553.62
20240316114016,550.02
20240316115016,513.63
20240316120016,459.87
20240316121016,409.6
20240316122016,349.84
20240316123016,283.68
20240316124016,222.31
20240316125016,178.71
20240316130016,158.72
20240316131016,216.46
20240316132016,337.38
20240316133016,536.9
20240316134016,715.41
20240316135016,583.07
20240316140016,378.31
20240316141016,174.79
20240316142016,102.69
20240316143016,60.32
20240316144016,48.31
20240316145016,57.57
20240316150016,52.22
20240316151016,47.19
20240316152016,45.12
20240316153016,41.15
20240316154016,32.61
20240316155016,26.68
20240316160016,25.38
20240316161016,23.95
20240316162016,20.85
20240316163016,16.42
20240316164016,12.19
20240316165016,8.11
20240322090016,326.19
20240322091016,196.19
20240322092016,236.48
20240322093016,295.84
20240322094016,375.78
20240322095016,465.67
20240322100016,546.19
20240322101016,624.54
20240322102016,674.5
20240322103016,690.34
20240322104016,643.92
20240322105016,640.43
20240322110016,404.63
20240322111016,541.46
20240322112016,546.95
20240322113016,577.74
20240322114016,581.63
20240322115016,558.86
20240322120016,513.53
20240322121016,451.44
20240322122016,373.8
20240322123016,299.72
20240322124016,229.52
20240322125016,181.63
20240322130016,158.72
20240322131016,216.46
20240322132016,337.38
20240322133016,536.9
20240322134016,715.41
20240322135016,583.07
20240322140016,378.31
20240322141016,174.79
20240322142016,102.69
20240322143016,60.32
20240322144016,48.31
20240322145016,57.57
20240322150016,52.22
20240322151016,47.19
20240322152016,45.12
20240322153016,41.15
20240322154016,32.61
20240322155016,26.68
20240322160016,25.38
20240322161016,23.95
20240322162016,20.85
20240322163016,16.42
20240322164016,12.19
20240322165016,8.11
20240414090016,1135.55
20240414091016,439.67
20240414092016,433.66
20240414093016,391.53
20240414094016,433.88
20240414095016,498.86
20240414100016,546.19
20240414101016,624.54
20240414102016,674.5
20240414103016,690.34
20240414104016,643.92
20240414105016,640.43
20240414110016,440.17
20240414111016,571.45
20240414112016,572.92
20240414113016,600.13
20240414114016,600.85
20240414115016,572.68
20240414120016,522.24
20240414121016,457.22
20240414122016,378.27
20240414123016,303.14
20240414124016,233.02
20240414125016,187.06
20240414130016,158.72
20240414131016,216.46
20240414132016,337.38
20240414133016,536.9
20240414134016,715.41
20240414135016,583.07
20240414140016,378.31
20240414141016,174.79
20240414142016,102.69
20240414143016,60.32
20240414144016,48.31
20240414145016,57.57
20240414150016,52.22
20240414151016,47.19
20240414152016,45.12
20240414153016,41.15
20240414154016,32.61
20240414155016,26.68
20240414160016,25.38
20240414161016,23.95
20240414162016,20.85
20240414163016,16.42
20240414164016,12.19
20240414165016,8.11
20240422090016,975.78
20240422091016,319.08
20240422092016,331.79
20240422093016,339.87
20240422094016,398.08
20240422095016,470.53
20240422100016,546.19
20240422101016,624.54
20240422102016,674.5
20240422103016,690.34
20240422104016,643.92
20240422105016,640.43
20240422110016,421.35
20240422111016,554.59
20240422112016,557.9
20240422113016,586.47
20240422114016,588.71
20240422115016,564.86
20240422120016,518.89
20240422121016,455.36
20240422122016,376.92
20240422123016,302.97
20240422124016,233.48
20240422125016,187.6
20240422130016,158.72
20240422131016,216.46
20240422132016,337.38
20240422133016,536.9
20240422134016,715.41
20240422135016,583.07
20240422140016,378.31
20240422141016,174.79
20240422142016,102.69
20240422143016,60.32
20240422144016,48.31
20240422145016,57.57
20240422150016,52.22
20240422151016,47.19
20240422152016,45.12
20240422153016,41.15
20240422154016,32.61
20240422155016,26.68
20240422160016,25.38
20240422161016,23.95
20240422162016,20.85
20240422163016,16.42
20240422164016,12.19
20240422165016,8.11
20240513090016,110.49
20240513091016,84.14
20240513092016,123.97
20240513093016,226.98
20240513094016,301.72
20240513095016,408.31
20240513100016,546.19
20240513101016,624.54
20240513102016,674.5
20240513103016,690.34
20240513104016,643.92
20240513105016,640.43
20240513110016,385.45
20240513111016,525.22
20240513112016,530.56
20240513113016,563.11
20240513114016,567.34
20240513115016,544.07
20240513120016,496.86
20240513121016,433.76
20240513122016,356.51
20240513123016,281.6
20240513124016,212.0
20240513125016,169.05
20240513130016,158.72
20240513131016,216.46
20240513132016,337.38
20240513133016,536.9
20240513134016,715.41
20240513135016,583.07
20240513140016,378.31
20240513141016,174.79
20240513142016,102.69
20240513143016,60.32
20240513144016,48.31
20240513145016,57.57
20240513150016,52.22
20240513151016,47.19
20240513152016,45.12
20240513153016,41.15
20240513154016,32.61
20240513155016,26.68
20240513160016,25.38
20240513161016,23.95
20240513162016,20.85
20240513163016,16.42
20240513164016,12.19
20240513165016,8.11
20240517090016,1215.63
20240517091016,351.62
20240517092016,364.53
20240517093016,360.22
20240517094016,421.21
20240517095016,514.28
20240517100016,546.19
20240517101016,624.54
20240517102016,674.5
20240517103016,690.34
20240517104016,643.92
20240517105016,640.43
20240517110016,425.03
20240517111016,557.69
20240517112016,562.08
20240517113016,594.83
20240517114016,597.11
20240517115016,571.85
20240517120016,522.54
20240517121016,459.95
20240517122016,379.92
20240517123016,305.98
20240517124016,236.01
20240517125016,190.47
20240517130016,158.72
20240517131016,216.46
20240517132016,337.38
20240517133016,536.9
20240517134016,715.41
20240517135016,583.07
20240517140016,378.31
20240517141016,174.79
20240517142016,102.69
20240517143016,60.32
20240517144016,48.31
20240517145016,57.57
20240517150016,52.22
20240517151016,47.19
20240517152016,45.12
20240517153016,41.15
20240517154016,32.61
20240517155016,26.68
20240517160016,25.38
20240517161016,23.95
