序號,答案
20240316105008,1345.57
20240316110008,797.31
20240316111008,661.1
20240316112008,796.52
20240316113008,1226.72
20240316114008,1676.35
20240316115008,1580.03
20240316120008,1684.97
20240316121008,1510.5
20240316122008,1718.65
20240316123008,1646.37
20240316124008,1490.65
20240316125008,1215.2
20240316130008,745.85
20240316131008,818.99
20240316132008,602.47
20240316133008,1068.82
20240316134008,1147.43
20240316135008,179.84
20240316140008,421.25
20240316141008,307.29
20240316142008,105.43
20240316143008,79.69
20240316144008,63.88
20240316145008,76
20240316150008,70.14
20240316151008,43.04
20240316152008,35.17
20240316153008,24.25
20240316154008,33.17
20240316155008,20.9
20240316160008,15.25
20240316161008,13.04
20240316162008,8.59
20240316163008,5.25
20240316164008,2.85
20240316165008,1.46
20240320090008,24.31
20240320091008,33.96
20240320092008,42.54
20240320093008,56.26
20240320094008,65.28
20240320095008,78.18
20240320100008,89.72
20240320101008,95.05
20240320102008,104.48
20240320103008,91.17
20240320104008,57.4
20240320105008,30.16
20240320110008,11.61
20240320111008,10.29
20240320112008,7.6
20240320113008,7.11
20240320114008,8.93
20240320115008,6.59
20240320120008,7.57
20240320121008,8.01
20240320122008,5.9
20240320123008,5.68
20240320124008,8.41
20240320125008,10.5
20240320130008,9.75
20240320131008,8.48
20240320132008,6.73
20240320133008,5.3
20240320134008,5.76
20240320135008,4.65
20240320140008,5.28
20240320141008,3.86
20240320142008,1.07
20240320143008,0.9
20240320144008,1.06
20240320145008,0.8
20240320150008,0.74
20240320151008,0.52
20240320152008,0.38
20240320153008,0.33
20240320154008,0.3
20240320155008,0.21
20240320160008,0.11
20240320161008,0.12
20240320162008,0.06
20240320163008,0.04
20240320164008,0.04
20240320165008,0.04
20240327090008,26.24
20240327091008,23.8
20240327092008,24.4
20240327093008,36.05
20240327094008,57.2
20240327095008,77.78
20240327100008,94.43
20240327101008,117.46
20240327102008,121.51
20240327103008,115.39
20240327104008,318.93
20240327105008,305.75
20240327110008,254.22
20240327111008,227.32
20240327112008,123.45
20240327113008,97.46
20240327114008,67.99
20240327115008,64.01
20240327120008,60.9
20240327121008,55.53
20240327122008,57.31
20240327123008,59.55
20240327124008,55.13
20240327125008,38.14
20240327130008,49.08
20240327131008,25.9
20240327132008,15.74
20240327133008,13.25
20240327134008,7.27
20240327135008,4.58
20240327140008,1.78
20240327141008,2.24
20240327142008,4.33
20240327143008,8.16
20240327144008,4.96
20240327145008,5.92
20240327150008,2.54
20240327151008,1.6
20240327152008,2.28
20240327153008,2.26
20240327154008,3
20240327155008,2.77
20240327160008,2.51
20240327161008,2.15
20240327162008,2.18
20240327163008,2.28
20240327164008,1.48
20240327165008,0.82
20240503090008,47.77
20240503091008,55.07
20240503092008,65.87
20240503093008,70.93
20240503094008,60.56
20240503095008,61.75
20240503100008,42.71
20240503101008,55.2
20240503102008,48.72
20240503103008,39
20240503104008,22.19
20240503105008,13.96
20240503110008,15.46
20240503111008,22.05
20240503112008,36.78
20240503113008,45.27
20240503114008,45.38
20240503115008,54.49
20240503120008,57.89
20240503121008,30.6
20240503122008,21.26
20240503123008,27.98
20240503124008,31.67
20240503125008,29.62
20240503130008,24.04
20240503131008,12.61
20240503132008,15.28
20240503133008,19.39
20240503134008,12.49
20240503135008,5.47
20240503140008,7.2
20240503141008,7.21
20240503142008,5.44
20240503143008,6.15
20240503144008,4.3
20240503145008,3.08
20240503150008,1.53
20240503151008,1.55
20240503152008,2.24
20240503153008,2.29
20240503154008,1.62
20240503155008,0.66
20240503160008,0.94
20240503161008,1
20240503162008,1.19
20240503163008,1.04
20240503164008,0.42
20240503165008,0.92
20240520090008,46.18
20240520091008,56.62
20240520092008,65.11
20240520093008,62.45
20240520094008,46.12
20240520095008,38.44
20240520100008,42.29
20240520101008,53.32
20240520102008,45.07
20240520103008,61.79
20240520104008,78.29
20240520105008,88.88
20240520110008,81.96
20240520111008,72.9
20240520112008,68.4
20240520113008,74.98
20240520114008,64.63
20240520115008,66.58
20240520120008,110.2
20240520121008,86.29
20240520122008,61.58
20240520123008,31.79
20240520124008,53.37
20240520125008,58.41
20240520130008,57.21
20240520131008,30.85
20240520132008,18.29
20240520133008,9.61
20240520134008,11.21
20240520135008,17.09
20240520140008,17.73
20240520141008,17.28
20240520142008,13.75
20240520143008,21.83
20240520144008,33.95
20240520145008,32.84
20240520150008,35.61
20240520151008,29.8
20240520152008,21.01
20240520153008,13.17
20240520154008,7.96
20240520155008,8.62
20240520160008,8.95
20240520161008,8.11
20240520162008,6.88
20240520163008,6.5
20240520164008,4.14
20240520165008,3.45
20240528090008,0.14
20240528091008,0.08
20240528092008,0.05
20240528093008,0.04
20240528094008,0.04
20240528095008,0.06
20240528100008,0.05
20240528101008,0.03
20240528102008,0.03
20240528103008,0.11
20240528104008,0.13
20240528105008,0.14
20240528110008,0.4
20240528111008,0.38
20240528112008,0.21
20240528113008,1.13
20240528114008,1.23
20240528115008,3.31
20240528120008,22.41
20240528121008,15.63
20240528122008,11.92
20240528123008,13.03
20240528124008,8.25
20240528125008,9.69
20240528130008,11.01
20240528131008,6.28
20240528132008,5.64
20240528133008,4.74
20240528134008,7.17
20240528135008,9.35
20240528140008,6.01
20240528141008,4.68
20240528142008,4.11
20240528143008,3.77
20240528144008,2.39
20240528145008,2.15
20240528150008,3.31
20240528151008,3.85
20240528152008,3.6
20240528153008,3.15
20240528154008,2.87
20240528155008,2.65
20240528160008,2.13
20240528161008,0.99
20240528162008,0.49
20240528163008,0.58
20240528164008,0.37
20240528165008,0.25
20240609090008,11.63
20240609091008,13.15
20240609092008,18.21
20240609093008,22.43
20240609094008,36.39
20240609095008,35.43
20240609100008,58.78
20240609101008,47.97
20240609102008,52.08
20240609103008,55.55
20240609104008,39.62
20240609105008,24.53
20240609110008,41.95
20240609111008,71.32
20240609112008,57.97
20240609113008,33.86
20240609114008,14.59
20240609115008,7.31
20240609120008,11.17
20240609121008,20
20240609122008,16.13
20240609123008,36.08
20240609124008,29.74
20240609125008,23.19
20240609130008,5.6
20240609131008,1.89
20240609132008,2.9
20240609133008,3.69
20240609134008,4.8
20240609135008,4.35
20240609140008,6.83
20240609141008,7.32
20240609142008,5.78
20240609143008,14.63
20240609144008,13.57
20240609145008,19.78
20240609150008,6.98
20240609151008,3.3
20240609152008,2.55
20240609153008,5.91
20240609154008,14.09
20240609155008,12.8
20240609160008,0.39
20240609161008,0.1
20240609162008,0.02
20240609163008,0.02
20240609164008,0.07
20240609165008,0.3
20240615090008,9.5
20240615091008,9.74
20240615092008,11.24
20240615093008,15.29
20240615094008,19.23
20240615095008,20.23
20240615100008,21.01
20240615101008,27.29
20240615102008,33.57
20240615103008,41.1
20240615104008,49.56
20240615105008,51.82
20240615110008,51.78
20240615111008,46.01
20240615112008,33.89
20240615113008,22.26
20240615114008,16.04
20240615115008,15.12
20240615120008,15.15
20240615121008,18.23
20240615122008,36.83
20240615123008,1012.63
20240615124008,1338.53
20240615125008,1456.02
20240615130008,1307.54
20240615131008,1198.41
20240615132008,850.17
20240615133008,710.27
20240615134008,961.29
20240615135008,913.34
20240615140008,496.26
20240615141008,1213.57
20240615142008,185.08
20240615143008,23.22
20240615144008,20.81
20240615145008,18.99
20240615150008,17.08
20240615151008,14.66
20240615152008,13.05
20240615153008,11.62
20240615154008,10.32
20240615155008,9.35
20240615160008,8.2
20240615161008,7.16
20240615162008,5.43
20240615163008,2.43
20240615164008,3.9
20240615165008,1.9
20240629090008,6.04
20240629091008,6.06
20240629092008,6.02
20240629093008,5.94
20240629094008,5.96
20240629095008,5.82
20240629100008,5.92
20240629101008,7.57
20240629102008,8.41
20240629103008,5.14
20240629104008,5.13
20240629105008,12.83
20240629110008,40.54
20240629111008,18.5
20240629112008,8.14
20240629113008,12.01
20240629114008,7.78
20240629115008,9.65
20240629120008,16.81
20240629121008,21.62
20240629122008,66.2
20240629123008,956.7
20240629124008,152.66
20240629125008,879.21
20240629130008,73.39
20240629131008,222.95
20240629132008,27.52
20240629133008,17.57
20240629134008,10.18
20240629135008,2.01
20240629140008,1.37
20240629141008,0.64
20240629142008,0.41
20240629143008,0.27
20240629144008,0.42
20240629145008,1.63
20240629150008,6.83
20240629151008,2.6
20240629152008,3.14
20240629153008,4.18
20240629154008,1.3
20240629155008,0.76
20240629160008,0.08
20240629161008,0.05
20240629162008,0.12
20240629163008,0.07
20240629164008,0.06
20240629165008,0.12
20240707090008,5.58
20240707091008,5.53
20240707092008,5.5
20240707093008,5.38
20240707094008,5.2
20240707095008,5.07
20240707100008,5.01
20240707101008,4.94
20240707102008,6.61
20240707103008,5.36
20240707104008,8.25
20240707105008,10.23
20240707110008,28.84
20240707111008,28.24
20240707112008,11.12
20240707113008,3.25
20240707114008,2.9
20240707115008,2.85
20240707120008,3.03
20240707121008,3.82
20240707122008,605.68
20240707123008,1481.89
20240707124008,1481.93
20240707125008,1477.81
20240707130008,1486.4
20240707131008,1482.62
20240707132008,1462.02
20240707133008,1457.34
20240707134008,1445.41
20240707135008,1430.94
20240707140008,1403.37
20240707141008,1376.02
20240707142008,1082.4
20240707143008,20.35
20240707144008,22.91
20240707145008,40.85
20240707150008,19.92
20240707151008,41.19
20240707152008,48.03
20240707153008,24.59
20240707154008,11.93
20240707155008,19.93
20240707160008,6.98
20240707161008,8.78
20240707162008,8.08
20240707163008,9.31
20240707164008,0.99
20240707165008,0.64
20240710090008,5.54
20240710091008,5.49
20240710092008,5.41
20240710093008,5.25
20240710094008,5.18
20240710095008,5.08
20240710100008,5.12
20240710101008,5.41
20240710102008,4.61
20240710103008,4.43
20240710104008,4.16
20240710105008,3.93
20240710110008,3.83
20240710111008,3.66
20240710112008,3.55
20240710113008,3.49
20240710114008,3.6
20240710115008,3.74
20240710120008,4.2
20240710121008,35.82
20240710122008,1237.52
20240710123008,1482.64
20240710124008,1490.88
20240710125008,1481.11
20240710130008,1476.03
20240710131008,1458.9
20240710132008,1463.37
20240710133008,1461.98
20240710134008,1437.85
20240710135008,1402.93
20240710140008,1362.61
20240710141008,1326.47
20240710142008,1267.32
20240710143008,137.34
20240710144008,16.57
20240710145008,17.47
20240710150008,11.52
20240710151008,9.39
20240710152008,2.76
20240710153008,4.46
20240710154008,11.91
20240710155008,4.31
20240710160008,1.14
20240710161008,0.96
20240710162008,0.51
20240710163008,0.15
20240710164008,0.12
20240710165008,0.11
20240713090008,9.99
20240713091008,7.88
20240713092008,7.19
20240713093008,7.15
20240713094008,6.94
20240713095008,6.55
20240713100008,10.05
20240713101008,11.5
20240713102008,9.39
20240713103008,13.43
20240713104008,27.31
20240713105008,15.75
20240713110008,15.79
20240713111008,17.93
20240713112008,17.4
20240713113008,11.48
20240713114008,9.25
20240713115008,9.7
20240713120008,9.53
20240713121008,416.92
20240713122008,1443.26
20240713123008,1452.09
20240713124008,1463.38
20240713125008,1442.01
20240713130008,1456.08
20240713131008,1446.42
20240713132008,1414.83
20240713133008,942.23
20240713134008,243.7
20240713135008,719.39
20240713140008,279.32
20240713141008,321.14
20240713142008,833.72
20240713143008,291.39
20240713144008,68.46
20240713145008,70.22
20240713150008,54.51
20240713151008,28.57
20240713152008,29.02
20240713153008,29.64
20240713154008,13.71
20240713155008,29.06
20240713160008,13.12
20240713161008,12.9
20240713162008,3.3
20240713163008,1.66
20240713164008,1.37
20240713165008,1.13
20240717090008,5.58
20240717091008,5.5
20240717092008,5.46
20240717093008,5.38
20240717094008,5.23
20240717095008,5.05
20240717100008,4.94
20240717101008,4.68
20240717102008,4.57
20240717103008,4.79
20240717104008,5.06
20240717105008,10.9
20240717110008,8.2
20240717111008,13.26
20240717112008,26.77
20240717113008,12.42
20240717114008,5.81
20240717115008,3.66
20240717120008,123.44
20240717121008,1426.81
20240717122008,1488.18
20240717123008,1485.56
20240717124008,1476.92
20240717125008,1494.49
20240717130008,1494.36
20240717131008,1495.14
20240717132008,1494.76
20240717133008,1485.58
20240717134008,1447.88
20240717135008,1447.6
20240717140008,1418.66
20240717141008,1396.69
20240717142008,1350.8
20240717143008,858.25
20240717144008,23.38
20240717145008,56.66
20240717150008,50.32
20240717151008,46.56
20240717152008,61.24
20240717153008,31.26
20240717154008,12.74
20240717155008,15.72
20240717160008,19.04
20240717161008,10.8
20240717162008,11.71
20240717163008,5.97
20240717164008,2.6
20240717165008,1.86
20240817090008,29.02
20240817091008,38.65
20240817092008,41.99
20240817093008,52.09
20240817094008,57.72
20240817095008,58.43
20240817100008,46.92
20240817101008,47.95
20240817102008,41.79
20240817103008,37.4
20240817104008,41.51
20240817105008,496.58
20240817110008,1174.49
20240817111008,1234.84
20240817112008,728.97
20240817113008,60.81
20240817114008,38.41
20240817115008,44.77
20240817120008,257.92
20240817121008,845.57
20240817122008,440.07
20240817123008,32.01
20240817124008,51.67
20240817125008,121.39
20240817130008,439.73
20240817131008,81
20240817132008,184.29
20240817133008,12.37
20240817134008,7.78
20240817135008,35.81
20240817140008,46.42
20240817141008,64.24
20240817142008,61.45
20240817143008,40.57
20240817144008,22.06
20240817145008,13.83
20240817150008,25.88
20240817151008,29.86
20240817152008,16.35
20240817153008,6.5
20240817154008,1.05
20240817155008,0.65
20240817160008,0.98
20240817161008,0.6
20240817162008,0.55
20240817163008,1.16
20240817164008,1.25
20240817165008,0.46
20240820090008,26.72
20240820091008,24.9
20240820092008,27
20240820093008,25
20240820094008,15.2
20240820095008,14.9
20240820100008,27.22
20240820101008,40.79
20240820102008,37.2
20240820103008,23.12
20240820104008,45.19
20240820105008,175.37
20240820110008,148.24
20240820111008,1453.07
20240820112008,805.51
20240820113008,1441.76
20240820114008,1505.09
20240820115008,1453.52
20240820120008,1072.16
20240820121008,492.1
20240820122008,511.15
20240820123008,385.61
20240820124008,1105.82
20240820125008,1145.34
20240820130008,482.32
20240820131008,307.97
20240820132008,295.71
20240820133008,310.59
20240820134008,387.07
20240820135008,402.55
20240820140008,153.8
20240820141008,650.57
20240820142008,331.31
20240820143008,94.5
20240820144008,31.76
20240820145008,17.11
20240820150008,14.83
20240820151008,6.04
20240820152008,5.72
20240820153008,3.05
20240820154008,2.36
20240820155008,5.33
20240820160008,5.8
20240820161008,4.92
20240820162008,2.98
20240820163008,3.68
20240820164008,3.82
20240820165008,2.69
20240304090009,1191.44
20240304091009,1269.01
20240304092009,1335.44
20240304093009,1384.69
20240304094009,1423.95
20240304095009,1436.88
20240304100009,1442.69
20240304101009,1478.06
20240304102009,1493.06
20240304103009,1528.51
20240304104009,1531.49
20240304105009,1542.95
20240304110009,1527.11
20240304111009,1505.26
20240304112009,1506.2
20240304113009,1554.1
20240304114009,1541.03
20240304115009,1481.34
20240304120009,1458.45
20240304121009,1470.03
20240304122009,1456.67
20240304123009,1424
20240304124009,1441.49
20240304125009,676.44
20240304130009,21.72
20240304131009,18.15
20240304132009,16
20240304133009,14.64
20240304134009,12.64
20240304135009,11.71
20240304140009,13.18
20240304141009,10.68
20240304142009,9.62
20240304143009,6.53
20240304144009,8.11
20240304145009,5.52
20240304150009,5.62
20240304151009,3.95
20240304152009,4.66
20240304153009,4.13
20240304154009,3.2
20240304155009,2.79
20240304160009,2.53
20240304161009,2.32
20240304162009,1.94
20240304163009,1.82
20240304164009,1.76
20240304165009,1.65
20240306090009,2.13
20240306091009,0.78
20240306092009,0.82
20240306093009,0.77
20240306094009,0.93
20240306095009,0.96
20240306100009,1.04
20240306101009,1.31
20240306102009,1.49
20240306103009,1.87
20240306104009,1.88
20240306105009,2.34
20240306110009,1.99
20240306111009,2.78
20240306112009,2.56
20240306113009,3.66
20240306114009,4.41
20240306115009,5.15
20240306120009,4.61
20240306121009,7.45
20240306122009,5.95
20240306123009,6.19
20240306124009,6.35
20240306125009,6
20240306130009,6.83
20240306131009,4.87
20240306132009,4.53
20240306133009,4.18
20240306134009,4.09
20240306135009,3.23
20240306140009,2.83
20240306141009,2.67
20240306142009,2.81
20240306143009,2.27
20240306144009,4.27
20240306145009,5.75
20240306150009,4.9
20240306151009,4.01
20240306152009,2.16
20240306153009,1.56
20240306154009,0.92
20240306155009,0.88
20240306160009,1.02
20240306161009,1.05
20240306162009,0.6
20240306163009,0.73
20240306164009,0.54
20240306165009,0.37
20240308090009,3.5
20240308091009,5.54
20240308092009,5.67
20240308093009,5.67
20240308094009,3.02
20240308095009,3.3
20240308100009,2.68
20240308101009,4.16
20240308102009,3.8
20240308103009,4.37
20240308104009,4.32
20240308105009,3.77
20240308110009,4.47
20240308111009,8.09
20240308112009,8.66
20240308113009,7.68
20240308114009,5.13
20240308115009,7.14
20240308120009,5.06
20240308121009,2.95
20240308122009,3.01
20240308123009,1.78
20240308124009,1.11
20240308125009,1.01
20240308130009,1.28
20240308131009,1.54
20240308132009,1.56
20240308133009,1.66
20240308134009,1.69
20240308135009,1.79
20240308140009,1.04
20240308141009,0.81
20240308142009,0.77
20240308143009,0.58
20240308144009,0.6
20240308145009,0.76
20240308150009,0.9
20240308151009,1.24
20240308152009,1.06
20240308153009,0.7
20240308154009,0.5
20240308155009,0.38
20240308160009,0.27
20240308161009,0.25
20240308162009,0.2
20240308163009,0.17
20240308164009,0.11
20240308165009,0.09
20240318090009,3.95
20240318091009,5.17
20240318092009,5.74
20240318093009,6.69
20240318094009,6.63
20240318095009,4.05
20240318100009,1.28
20240318101009,1.25
20240318102009,1.42
20240318103009,1.73
20240318104009,2.15
20240318105009,3.56
20240318110009,3.96
20240318111009,5.22
20240318112009,4.72
20240318113009,6.26
20240318114009,5.96
20240318115009,3.53
20240318120009,3.87
20240318121009,4.26
20240318122009,5.2
20240318123009,3.67
20240318124009,2.13
20240318125009,1.63
20240318130009,1.37
20240318131009,1.18
20240318132009,1.69
20240318133009,2.65
20240318134009,2.95
20240318135009,3.29
20240318140009,2.1
20240318141009,2.54
20240318142009,2.86
20240318143009,4.68
20240318144009,4.9
20240318145009,2.33
20240318150009,1.76
20240318151009,2.36
20240318152009,2.3
20240318153009,2.19
20240318154009,1.88
20240318155009,1.45
20240318160009,0.74
20240318161009,0.43
20240318162009,0.36
20240318163009,0.29
20240318164009,0.24
20240318165009,0.19
20240320090009,38.49
20240320091009,49.87
20240320092009,60.6
20240320093009,84.25
20240320094009,99.34
20240320095009,143.12
20240320100009,156.92
20240320101009,185.01
20240320102009,230.63
20240320103009,183.28
20240320104009,74.95
20240320105009,18.87
20240320110009,9.92
20240320111009,10.41
20240320112009,9.88
20240320113009,9.74
20240320114009,9.26
20240320115009,6.34
20240320120009,6.42
20240320121009,6.39
20240320122009,5.42
20240320123009,6.15
20240320124009,7.37
20240320125009,10.38
20240320130009,10.05
20240320131009,8.33
20240320132009,6.07
20240320133009,5.8
20240320134009,6.69
20240320135009,5.83
20240320140009,6.56
20240320141009,3.94
20240320142009,1.28
20240320143009,1.03
20240320144009,1.21
20240320145009,0.93
20240320150009,0.87
20240320151009,0.59
20240320152009,0.41
20240320153009,0.3
20240320154009,0.28
20240320155009,0.29
20240320160009,0.19
20240320161009,0.18
20240320162009,0.12
20240320163009,0.11
20240320164009,0.09
20240320165009,0.09
20240322090009,172.9
20240322091009,193.37
20240322092009,100.59
20240322093009,34.56
20240322094009,60.08
20240322095009,73.36
20240322100009,261.77
20240322101009,747.61
20240322102009,434.72
20240322103009,383.8
20240322104009,129.71
20240322105009,902.89
20240322110009,1371.03
20240322111009,1368.78
20240322112009,1338.56
20240322113009,570.05
20240322114009,270.73
20240322115009,116.79
20240322120009,570.5
20240322121009,416.91
20240322122009,270.17
20240322123009,113.86
20240322124009,97.93
20240322125009,52.72
20240322130009,150.03
20240322131009,19.96
20240322132009,59.85
20240322133009,66.36
20240322134009,47.37
20240322135009,23.08
20240322140009,24.69
20240322141009,19.89
20240322142009,8.78
20240322143009,4.62
20240322144009,5.26
20240322145009,9.07
20240322150009,10.91
20240322151009,12.5
20240322152009,11.97
20240322153009,8.29
20240322154009,5.11
20240322155009,3.1
20240322160009,2
20240322161009,0.92
20240322162009,0.5
20240322163009,0.21
20240322164009,0.18
20240322165009,0.31
20240326090009,1093.3
20240326091009,1159.3
20240326092009,1210.63
20240326093009,1252.82
20240326094009,1281.83
20240326095009,1333.64
20240326100009,1377.19
20240326101009,1422.58
20240326102009,1422.43
20240326103009,1464.12
20240326104009,1266.44
20240326105009,1110.67
20240326110009,1498.33
20240326111009,1343.45
20240326112009,284.42
20240326113009,15.81
20240326114009,5.9
20240326115009,6.94
20240326120009,4.22
20240326121009,2.43
20240326122009,1.93
20240326123009,1.67
20240326124009,1.31
20240326125009,1.8
20240326130009,3.62
20240326131009,2.86
20240326132009,3.68
20240326133009,2.82
20240326134009,1.98
20240326135009,0.72
20240326140009,0.71
20240326141009,0.55
20240326142009,0.58
20240326143009,0.48
20240326144009,0.49
20240326145009,0.67
20240326150009,0.66
20240326151009,0.57
20240326152009,0.73
20240326153009,0.67
20240326154009,0.56
20240326155009,0.67
20240326160009,0.48
20240326161009,0.49
20240326162009,0.41
20240326163009,0.36
20240326164009,0.37
20240326165009,0.28
20240329090009,5.63
20240329091009,2.67
20240329092009,1.84
20240329093009,1.6
20240329094009,1.47
20240329095009,1.72
20240329100009,1.57
20240329101009,2.15
20240329102009,1.64
20240329103009,2.33
20240329104009,2.14
20240329105009,2.09
20240329110009,2.44
20240329111009,1.54
20240329112009,1.29
20240329113009,1.83
20240329114009,2.12
20240329115009,4.31
20240329120009,5.8
20240329121009,6.41
20240329122009,6.58
20240329123009,3.03
20240329124009,2.77
20240329125009,2.7
20240329130009,3.43
20240329131009,2.6
20240329132009,2.45
20240329133009,2.07
20240329134009,4.78
20240329135009,4.41
20240329140009,3.57
20240329141009,3.92
20240329142009,4.83
20240329143009,7.02
20240329144009,5.74
20240329145009,4.48
20240329150009,5.39
20240329151009,5.31
20240329152009,3
20240329153009,2.31
20240329154009,1.5
20240329155009,1.24
20240329160009,0.76
20240329161009,0.48
20240329162009,0.41
20240329163009,0.38
20240329164009,0.28
20240329165009,0.22
20240417090009,36.68
20240417091009,803.78
20240417092009,1147.04
20240417093009,1197
20240417094009,1241.64
20240417095009,1278.42
20240417100009,1289.88
20240417101009,1306.95
20240417102009,1319.6
20240417103009,1361.45
20240417104009,1370.07
20240417105009,1386.12
20240417110009,1368.8
20240417111009,1377.44
20240417112009,1389.07
20240417113009,1354.77
20240417114009,1340.32
20240417115009,1309.53
20240417120009,1300.99
20240417121009,1250.84
20240417122009,1195.65
20240417123009,1133.16
20240417124009,1073.51
20240417125009,820.2
20240417130009,40.85
20240417131009,21.92
20240417132009,20.05
20240417133009,17.02
20240417134009,15.86
20240417135009,19.85
20240417140009,25.4
20240417141009,14.53
20240417142009,11.3
20240417143009,12.8
20240417144009,28.84
20240417145009,26.3
20240417150009,12.6
20240417151009,8.22
20240417152009,10.05
20240417153009,13.06
20240417154009,11.62
20240417155009,12.8
20240417160009,11.42
20240417161009,7.33
20240417162009,4.91
20240417163009,3.54
20240417164009,3.23
20240417165009,2.64
20240419090009,35.5
20240419091009,26.54
20240419092009,34.26
20240419093009,55.85
20240419094009,41.25
20240419095009,40.6
20240419100009,38.97
20240419101009,51.69
20240419102009,107.89
20240419103009,162.95
20240419104009,113.43
20240419105009,117.93
20240419110009,84.59
20240419111009,72.9
20240419112009,76.68
20240419113009,98.97
20240419114009,143.17
20240419115009,115.07
20240419120009,91.5
20240419121009,75.21
20240419122009,49.71
20240419123009,37.31
20240419124009,24.44
20240419125009,33.24
20240419130009,28.79
20240419131009,23.64
20240419132009,10.63
20240419133009,5.34
20240419134009,6.3
20240419135009,6.37
20240419140009,5.08
20240419141009,4.92
20240419142009,8.29
20240419143009,4.98
20240419144009,3.63
20240419145009,2.9
20240419150009,1.98
20240419151009,2.89
20240419152009,3.9
20240419153009,4.76
20240419154009,4.7
20240419155009,3.43
20240419160009,2.35
20240419161009,1.45
20240419162009,0.87
20240419163009,1.57
20240419164009,3.76
20240419165009,1.78
20240508090009,60.2
20240508091009,29.77
20240508092009,24.78
20240508093009,25.78
20240508094009,24.54
20240508095009,24.22
20240508100009,18.29
20240508101009,21.45
20240508102009,21.99
20240508103009,14.04
20240508104009,6.01
20240508105009,6.72
20240508110009,10.89
20240508111009,8.94
20240508112009,24.86
20240508113009,22.04
20240508114009,27.92
20240508115009,31.71
20240508120009,36.09
20240508121009,32.69
20240508122009,69.89
20240508123009,23.19
20240508124009,11.24
20240508125009,4.5
20240508130009,1.31
20240508131009,1.04
20240508132009,0.62
20240508133009,0.74
20240508134009,1.52
20240508135009,2.23
20240508140009,2.97
20240508141009,8.48
20240508142009,15.63
20240508143009,6.77
20240508144009,2.56
20240508145009,2.36
20240508150009,0.94
20240508151009,0.88
20240508152009,1.34
20240508153009,0.5
20240508154009,0.27
20240508155009,0.15
20240508160009,0.17
20240508161009,0.25
20240508162009,0.4
20240508163009,0.41
20240508164009,0.2
20240508165009,0.12
20240516090009,61.66
20240516091009,752.75
20240516092009,999.36
20240516093009,186.88
20240516094009,144.92
20240516095009,179.56
20240516100009,514.08
20240516101009,591.31
20240516102009,619.2
20240516103009,111.5
20240516104009,194.94
20240516105009,249.26
20240516110009,296.32
20240516111009,65.17
20240516112009,61.22
20240516113009,338.19
20240516114009,51.2
20240516115009,112.36
20240516120009,56.17
20240516121009,69.52
20240516122009,59.45
20240516123009,47.13
20240516124009,42.92
20240516125009,54.48
20240516130009,70.18
20240516131009,67.1
20240516132009,43.75
20240516133009,28.97
20240516134009,42.35
20240516135009,33.13
20240516140009,31.26
20240516141009,30.25
20240516142009,36.18
20240516143009,33.32
20240516144009,18.45
20240516145009,14.02
20240516150009,16.46
20240516151009,17.22
20240516152009,20
20240516153009,16.46
20240516154009,12.71
20240516155009,11.16
20240516160009,12.39
20240516161009,6.87
20240516162009,3.85
20240516163009,6.26
20240516164009,5.25
20240516165009,6.25
20240519090009,27.05
20240519091009,20.28
20240519092009,18.44
20240519093009,11.43
20240519094009,7.92
20240519095009,10.67
20240519100009,16.77
20240519101009,19.47
20240519102009,14.86
20240519103009,18.07
20240519104009,26.37
20240519105009,16.68
20240519110009,18.15
20240519111009,26.75
20240519112009,28.42
20240519113009,24.98
20240519114009,25.96
20240519115009,35.01
20240519120009,13.69
20240519121009,12.48
20240519122009,7.7
20240519123009,8.9
20240519124009,11.86
20240519125009,15.75
20240519130009,13.67
20240519131009,13.7
20240519132009,22.68
20240519133009,18.58
20240519134009,13.3
20240519135009,14.69
20240519140009,20.05
20240519141009,31.86
20240519142009,26
20240519143009,27.05
20240519144009,22.49
20240519145009,27.33
20240519150009,28.16
20240519151009,21.65
20240519152009,20.18
20240519153009,20.69
20240519154009,29.59
20240519155009,25.23
20240519160009,15.34
20240519161009,6.7
20240519162009,9.12
20240519163009,7.21
20240519164009,3.29
20240519165009,2.8
20240528090009,0.24
20240528091009,0.2
20240528092009,0.12
20240528093009,0.09
20240528094009,0.09
20240528095009,0.1
20240528100009,0.1
20240528101009,0.07
20240528102009,0.07
20240528103009,0.16
20240528104009,0.21
20240528105009,0.18
20240528110009,0.47
20240528111009,0.47
20240528112009,0.3
20240528113009,1.21
20240528114009,1.22
20240528115009,2.64
20240528120009,22.1
20240528121009,15.02
20240528122009,12.24
20240528123009,10.39
20240528124009,8.33
20240528125009,6.34
20240528130009,11.24
20240528131009,6.3
20240528132009,5.66
20240528133009,3.94
20240528134009,6.42
20240528135009,8.31
20240528140009,5.83
20240528141009,4.52
20240528142009,4.22
20240528143009,4.35
20240528144009,2.79
20240528145009,2.42
20240528150009,3
20240528151009,4.33
20240528152009,4.09
20240528153009,3.39
20240528154009,3
20240528155009,2.66
20240528160009,2.42
20240528161009,1.29
20240528162009,0.63
20240528163009,0.76
20240528164009,0.47
20240528165009,0.35
20240530090009,116.09
20240530091009,142.45
20240530092009,154.24
20240530093009,53.34
20240530094009,39.51
20240530095009,22.38
20240530100009,15.72
20240530101009,40.75
